UN00004789	BCC	Opening Date Time	UN00001267	Accounting Account	0	1	"The date, time, date time, or other date time value of the opening of this accounting account."		Opening	Date Time			
UN00004790	BCC	Opening Responsible Person Text	UN00001267	Accounting Account	0	1	"The person, expressed as text, responsible for the opening of this accounting account."		Opening Responsible Person	Text			
UN00004791	BCC	Aggregation Nomenclature ID	UN00001267	Accounting Account	0	unbounded	A unique identifier of an aggregation nomenclature for this accounting account.		Aggregation Nomenclature	Identifier			
UN00004792	BCC	Balance Normal Sign Code	UN00001267	Accounting Account	0	1	"The code specifying the balance normal sign of this accounting account, such as debit or credit (reference UNCL 4405)."		Balance Normal Sign	Code			
UN00004793	BCC	Balance Reopening Mode Code	UN00001267	Accounting Account	0	1	"The code specifying the mode for reopening the balance of this accounting account, such as balance brought forward, open items, debit-credit totals, not reopened."		Balance Reopening Mode	Code			
UN00004794	BCC	Locking Date Time	UN00001267	Accounting Account	0	1	"The date, time, date time, or other date time value of the locking of this accounting account."		Locking	Date Time			
UN00004795	BCC	Locking Responsible Person Text	UN00001267	Accounting Account	0	1	"The person, expressed as text, responsible for locking this accounting account."		Locking Responsible Person	Text			
UN00004796	BCC	Closing Date Time	UN00001267	Accounting Account	0	1	"The date, time, date time, or other date time value of the closing of this accounting account."		Closing	Date Time			
UN00004797	BCC	Closing Responsible Person Text	UN00001267	Accounting Account	0	1	"The person, expressed as text, responsible for the closing of this accounting account."		Closing Responsible Person	Text			
UN00004798	BCC	Nature Code	UN00001267	Accounting Account	0	1	"The code specifying the nature of this accounting account, such as assets, inventory, revenues, expenses, receivables, or payables."		Nature	Code			
UN00004799	BCC	Mandatory Secondary Accounting Indicator	UN00001267	Accounting Account	0	1	The indication of whether or not a secondary accounting account is mandatory for this accounting account.		Mandatory Secondary Accounting	Indicator			
UN00004800	BCC	Latest Debit Posting Date Time	UN00001267	Accounting Account	0	1	"The date, time, date time, or other date time value of the latest debit posting into this accounting account."		Latest Debit Posting	Date Time			
UN00004801	BCC	Latest Debit Posting Responsible Person Text	UN00001267	Accounting Account	0	1	"The person, expressed as text, responsible for posting the latest debit into this accounting account."		Latest Debit Posting Responsible Person	Text			
UN00004802	BCC	Latest Credit Posting Date Time	UN00001267	Accounting Account	0	1	"The date, time, date time, or other date time value of the latest credit posting into this accounting account."		Latest Credit Posting	Date Time			
UN00004803	BCC	Latest Credit Posting Responsible Person Text	UN00001267	Accounting Account	0	1	"The person, expressed as text, responsible for posting the latest credit into this accounting account."		Latest Credit Posting Responsible Person	Text			
UN00004804	BCC	Matching Mark Indicator	UN00001267	Accounting Account	0	1	The indication of whether or not a matching mark is required for this accounting account.		Matching Mark	Indicator			
UN00004805	BCC	Latest Matching Mark Text	UN00001267	Accounting Account	0	1	"The latest matching mark, expressed as text, used for this accounting account."		Latest Matching Mark	Text			
UN00004806	BCC	Ticking Mark Indicator	UN00001267	Accounting Account	0	1	The indication of whether or not a ticking mark is required for this accounting account specification.		Ticking Mark	Indicator			
UN00004807	BCC	Latest Ticking Mark Text	UN00001267	Accounting Account	0	1	"The latest ticking mark, expressed as text, used for this accounting account."		Latest Ticking Mark	Text			
UN00004808	BCC	Language Code	UN00001267	Accounting Account	0	1	The code specifying the language for this accounting account.		Language	Code			
UN00004809	BCC	Currency Code	UN00001267	Accounting Account	0	1	The code specifying the currency for this accounting account.		Currency	Code			
UN00004810	BCC	Electronic Invoice URI	UN00001267	Accounting Account	0	1	"The Uniform Resource Identifier (URI), such as a web or email address, where electronic invoices can be addressed or located for this accounting account."		Electronic Invoice URI	Identifier		E-Invoice	
UN00006501	BCC	Accounting Year End Date Time	UN00001267	Accounting Account	0	1	"The date, time, date time, or other date time value of the end of an accounting year for this accounting account."		Accounting Year End	Date Time			
UN00002150	ASCC	Derived Report	UN00001267	Accounting Account	0	unbounded	"A report which is derived from values within this accounting account, such as a tax return or financial statement."		Derived		Report		
UN00004811	ASCC	Update Authorized Person	UN00001267	Accounting Account	0	unbounded	A person who is authorized to update this accounting account.		Update Authorized		Person		
UN00004812	ASCC	Related Accounting Account Classification	UN00001267	Accounting Account	0	1	The classification related to this accounting account.		Related		Accounting Account Classification		
UN00004813	ASCC	Related Accounting Account Credit Risk	UN00001267	Accounting Account	0	1	The credit risk related to this accounting account.		Related		Accounting Account Credit Risk		
UN00004814	ASCC	Specified Tax	UN00001267	Accounting Account	0	unbounded	A tax specified for this accounting account.		Specified		Tax		
UN00004815	ASCC	Specified Payment Instruction	UN00001267	Accounting Account	0	1	The payment instruction specified for this accounting account.		Specified		Payment Instruction		
UN00004816	ASCC	Specified Financial Account	UN00001267	Accounting Account	0	unbounded	A financial account specified for this accounting account.		Specified		Financial Account		
UN00004817	ASCC	Linked Accounting Account	UN00001267	Accounting Account	0	unbounded	An accounting account linked to this accounting account.		Linked		Accounting Account		
UN00004818	ASCC	Related Organization	UN00001267	Accounting Account	0	1	The organization related to this accounting account.		Related		Organization		
UN00004819	ASCC	Inclusive Accounting Account Boundary	UN00001267	Accounting Account	0	unbounded	Inclusive boundaries for this accounting account.		Inclusive		Accounting Account Boundary		
UN00004820	ASCC	Exclusive Accounting Account Boundary	UN00001267	Accounting Account	0	unbounded	Exclusive boundaries for this accounting account.		Exclusive		Accounting Account Boundary		
UN00004821	ASCC	Main Accounting Account Pattern	UN00001267	Accounting Account	0	1	The main accounting account pattern for this accounting account.		Main		Accounting Account Pattern		
UN00004822	ASCC	Subordinate Accounting Account Pattern	UN00001267	Accounting Account	0	unbounded	A subordinate accounting account pattern for this accounting account.		Subordinate		Accounting Account Pattern		
UN00005789	ASCC	Included Accounting Entry Line	UN00001267	Accounting Account	0	unbounded	An accounting entry line included in this accounting account.		Included		Accounting Entry Line		
UN00006502	ASCC	Fiscal Capital Asset	UN00001267	Accounting Account	0	1	The fiscal capital asset for this accounting account.		Fiscal		Capital Asset		
UN00006503	ASCC	Economic Capital Asset	UN00001267	Accounting Account	0	1	The economic capital asset for this accounting account.		Economic		Capital Asset		
UN00006504	ASCC	IFRS Capital Asset	UN00001267	Accounting Account	0	1	The International Financial Reporting Standards (IFRS) capital asset for this accounting account.		IFRS		Capital Asset		
UN00006629	ASCC	Related Accounting Line Monetary Value	UN00001267	Accounting Account	0	unbounded	An accounting line monetary value related to this accounting account.		Related		Accounting Line Monetary Value		
UN00004874	BCC	ID	UN00004873	Accounting Book	0	1	The unique identifier of this accounting book.		Identification	Identifier			
UN00004875	BCC	Test Condition Indicator	UN00004873	Accounting Book	0	unbounded	An indicator specifying whether or not this accounting book is a test.		Test Condition	Indicator			Default value = false.
UN00004876	ASCC	Specified Processed Entity	UN00004873	Accounting Book	1	unbounded	A processed entity specified for this accounting book.		Specified		Processed Entity		
UN00006627	BCC	Description Code	UN00006626	Accounting Characteristic	0	1	The code specifying the description of this accounting characteristic.		Description	Code			
UN00006628	BCC	Description Value Code	UN00006626	Accounting Characteristic	0	1	The code specifying the description value of this accounting characteristic.		Description Value	Code			
UN00004878	BCC	Document Type Code	UN00004877	Accounting Check	0	1	"The code specifying the type of document for this accounting check such as journal, ledger, reporting."		Document Type	Code			
UN00004879	BCC	Total Element Quantity	UN00004877	Accounting Check	0	1	The total number of elements in this accounting check.		Total Element	Quantity			
UN00004880	BCC	Total Debit Amount	UN00004877	Accounting Check	0	1	The monetary value of the total debit in this accounting check.		Total Debit	Amount			
UN00004881	BCC	Total Credit Amount	UN00004877	Accounting Check	0	1	The monetary value of the total credit in this accounting check.		Total Credit	Amount			
UN00004882	ASCC	Excluded Accounting Account Boundary	UN00004877	Accounting Check	0	unbounded	An accounting account boundary excluded for this accounting check.		Excluded		Accounting Account Boundary		
UN00004883	ASCC	Included Accounting Account Boundary	UN00004877	Accounting Check	0	unbounded	An accounting account boundary included for this accounting check.		Included		Accounting Account Boundary		
UN00002166	BCC	Comment	UN00002165	Accounting Entry Line	0	1	"The comment, expressed as text, for this accounting entry line."		Comment	Text			
UN00002167	BCC	Category Code	UN00002165	Accounting Entry Line	0	1	"The code specifying the category of this accounting entry line, such as opening balance, normal, simulation, paid commercial paper not yet due from a prior period, not matched line in a prior period, or not reconciled line in a prior period."		Category	Code			
UN00002168	BCC	Source Code	UN00002165	Accounting Entry Line	0	1	"The code specifying the source of this accounting entry line, such as year to date, import, or manual input."		Source	Code			
UN00002169	BCC	Last Change Date Time	UN00002165	Accounting Entry Line	0	1	"The date, time, date time, or other date time value of the last change to this accounting entry line."		Last Change	Date Time			
UN00002170	BCC	Last Change Responsible Person Name	UN00002165	Accounting Entry Line	0	1	"The name or initials of the person, expressed as text, responsible for the last change to this accounting entry line."		Last Change Responsible Person Name	Text			
UN00003222	BCC	Actual Quantity	UN00002165	Accounting Entry Line	0	1	The actual quantity for this accounting entry line.		Actual	Quantity			
UN00005778	BCC	Document Reference ID	UN00002165	Accounting Entry Line	0	unbounded	A unique document reference identifier for this accounting entry line.		Document Reference	Identifier			
UN00007068	BCC	Nature Text	UN00002165	Accounting Entry Line	0	unbounded	"A nature, expressed as text, of an accounting entry line, such as a product or service description."		Nature	Text			
UN00002171	ASCC	Specified Accounting Line Index	UN00002165	Accounting Entry Line	0	unbounded	A specified accounting line index for this accounting entry line.		Specified		Accounting Line Index		
UN00002172	ASCC	Repeated Monetary Allocation	UN00002165	Accounting Entry Line	0	unbounded	A repeated monetary allocation for this accounting entry line.		Repeated		Monetary Allocation		
UN00002173	ASCC	Repeated Monetary Instalment	UN00002165	Accounting Entry Line	0	unbounded	A repeated monetary instalment for this accounting entry line.		Repeated		Monetary Instalment		
UN00002174	ASCC	Related Quantity Analysis	UN00002165	Accounting Entry Line	0	1	The quantity analysis related to this accounting entry line.		Related		Quantity Analysis		
UN00002175	ASCC	Related Accounting Line Monetary Value	UN00002165	Accounting Entry Line	0	unbounded	An accounting line monetary value related to this accounting entry line.		Related		Accounting Line Monetary Value		
UN00002176	ASCC	Related Tax	UN00002165	Accounting Entry Line	0	unbounded	A tax related to this accounting entry line.		Related		Tax		
UN00005779	ASCC	Connected Accounting Entry	UN00002165	Accounting Entry Line	0	unbounded	An accounting entry to which this accounting entry line is connected.		Connected		Accounting Entry		
UN00007072	ASCC	Repeated Payment	UN00002165	Accounting Entry Line	0	unbounded	A payment repeated for this accounting entry line.		Repeated		Payment		
UN00002152	BCC	ID	UN00002151	Accounting Entry	0	1	The unique identifier for this accounting entry.		Identification	Identifier			
UN00002153	BCC	Processing Status Code	UN00002151	Accounting Entry	0	1	"The code specifying the processing status for this accounting entry, such as validated, not validated, proposed, simulated, deferred, or removed."		Processing Status	Code			
UN00002154	BCC	Journal ID	UN00002151	Accounting Entry	0	1	The unique identifier of the journal for this accounting entry.		Journal	Identifier			
UN00002155	BCC	Value Date Time	UN00002151	Accounting Entry	0	1	"The date, time, date time, or other date time value of the value date of this accounting entry."		Value Date	Date Time			
UN00002156	BCC	Removal Indicator	UN00002151	Accounting Entry	0	1	The indication of whether or not this accounting entry must be removed.		Removal	Indicator			
UN00002157	BCC	Unbalanced Indicator	UN00002151	Accounting Entry	0	1	The indication of whether or not the debit and credit amounts of this accounting entry are unbalanced.		Unbalanced	Indicator			
UN00002158	BCC	Related Entry ID	UN00002151	Accounting Entry	0	1	The unique identifier of an entry related to this accounting entry.		Related Entry	Identifier			
UN00002159	BCC	Category Code	UN00002151	Accounting Entry	0	1	"The code specifying the category of this accounting entry, such as financial accounting, budget, comparison, standard, recurring, or reordered."		Category	Code			
UN00002160	BCC	Purpose Text	UN00002151	Accounting Entry	0	1	"The purpose, expressed as text, for this accounting entry."		Purpose	Text			
UN00002161	BCC	Capture Date Time	UN00002151	Accounting Entry	0	1	"The date, time, date time, or other date time value of the capture of this accounting entry."		Capture	Date Time			
UN00002162	BCC	Reversal Date Time	UN00002151	Accounting Entry	0	1	"The date, time, date time, or other date time value for the reversal of this accounting entry."		Reversal	Date Time			
UN00002163	BCC	Validation Date Time	UN00002151	Accounting Entry	0	1	"The date, time, date time, or other date time value for the validation of this accounting entry."		Validation	Date Time			
UN00002164	ASCC	Detailed Accounting Entry Line	UN00002151	Accounting Entry	0	unbounded	A detailed accounting line entry for this accounting entry.		Detailed		Accounting Entry Line		
UN00005780	ASCC	Justification Document	UN00002151	Accounting Entry	0	unbounded	A document that provides the justification for this accounting entry.		Justification		Document		
UN00007073	ASCC	Specified Accounting Journal	UN00002151	Accounting Entry	0	unbounded	A journal specified for this accounting entry.		Specified		Accounting Journal		
UN00006535	BCC	ID	UN00006534	Accounting Journal	0	1	The identifier for this accounting journal.		Identification	Identifier			
UN00006536	BCC	Name	UN00006534	Accounting Journal	0	1	"The name, expressed as text, of this accounting journal."		Name	Text			
UN00006537	BCC	Type Code	UN00006534	Accounting Journal	0	1	"The code specifying the type of this accounting journal such as financial, cost, budget."		Type	Code			
UN00006538	BCC	Category Code	UN00006534	Accounting Journal	0	1	"The code specifying the category of this accounting journal such as purchase, sales, cash, miscellaneous."		Category	Code			
UN00006539	BCC	Opening Date Time	UN00006534	Accounting Journal	0	1	"The date, time, date time, or other date time value of the opening of this accounting journal."		Opening	Date Time			
UN00006540	BCC	Closing Date Time	UN00006534	Accounting Journal	0	1	"The date, time, date time, or other date time value of the closing of this accounting journal."		Closing	Date Time			
UN00006541	ASCC	Opening Responsible Contact	UN00006534	Accounting Journal	0	1	The contact responsible for opening this accounting journal.		Opening Responsible		Contact		
UN00006542	ASCC	Closing Responsible Contact	UN00006534	Accounting Journal	0	1	The contact responsible for closing this accounting journal.		Closing Responsible		Contact		
UN00006543	ASCC	Offsetting Accounting Account	UN00006534	Accounting Journal	0	unbounded	An offsetting accounting account for this accounting journal.		Offsetting		Accounting Account		
UN00008274	ASCC	Included Accounting Entry	UN00006534	Accounting Journal	0	unbounded	An accounting entry included in this journal.		Included		Accounting Entry		
UN00002188	BCC	Line Number	UN00002187	Accounting Line Index	0	1	The number of the line for this accounting line index.		Line	Numeric			
UN00002189	BCC	Folio Number	UN00002187	Accounting Line Index	0	1	The number of the folio for this accounting line index.		Folio	Numeric			
UN00002191	BCC	Local Accounting Currency Amount	UN00002190	Accounting Line Monetary Value	0	1	The monetary value of the accounting line in the accounting currency local to where the accounting records are required.		Local Accounting Currency	Amount			
UN00002192	BCC	Voucher Currency Amount	UN00002190	Accounting Line Monetary Value	0	1	The monetary value of the accounting line in the voucher currency.		Voucher Currency	Amount			
UN00002193	BCC	Alternate Currency Amount	UN00002190	Accounting Line Monetary Value	0	1	"The monetary value of the accounting line in another currency, such as a reporting currency, a consolidation currency, or the euro transition period."		Alternate Currency	Amount			
UN00002194	BCC	Alternate Currency Amount Type Code	UN00002190	Accounting Line Monetary Value	0	1	"The code specifying the type of the alternate currency amount, such as payment amount or Euro transition conversion amount, for this accounting line monetary value."		Alternate Currency Amount Type	Code			
UN00002195	BCC	Debit Credit Code	UN00002190	Accounting Line Monetary Value	0	1	The code specifying the accounting sign of the accounting line monetary value (Reference United Nations Code List (UNCL) 4405 code list).		Debit Credit	Code			
UN00002196	BCC	Matching ID	UN00002190	Accounting Line Monetary Value	0	1	"The unique matching identifier for this accounting line monetary value, used to associate the amount of an accounting line with the opposite signed amount of another line in the same account."		Matching	Identifier			
UN00002197	BCC	Ticking ID	UN00002190	Accounting Line Monetary Value	0	1	"The unique ticking identifier for this accounting line monetary value, used to associate the amount of an accounting line with the amount of a line into another account."		Ticking	Identifier			
UN00002198	BCC	Application Number ID	UN00002190	Accounting Line Monetary Value	0	1	"The unique application number identifier for this accounting line monetary value, used for applying it to the corresponding line of the amount of this accounting line."		Application Number	Identifier			
UN00002199	BCC	Achieved Work Category ID	UN00002190	Accounting Line Monetary Value	0	1	The unique identifier of the achieved category of work for this accounting line monetary value.		Achieved Work Category	Identifier			
UN00002200	BCC	Distribution Key ID	UN00002190	Accounting Line Monetary Value	0	1	The unique identifier for the distribution key of this accounting line monetary value.		Distribution Key	Identifier			
UN00006528	BCC	Perquisite Code	UN00002190	Accounting Line Monetary Value	0	1	"The code specifying the type of perquisite for this accounting line monetary value, such as food, accommodation or car."		Perquisite	Code			
UN00006529	BCC	Refund Method Code	UN00002190	Accounting Line Monetary Value	0	1	"The code specifying the method of refunding for this accounting line monetary value, such as contractual allowance, direct refunding or entity reimbursement."		Refund Method	Code			
UN00006530	BCC	Remuneration Type ID	UN00002190	Accounting Line Monetary Value	0	unbounded	An identifier for the type of remuneration for this accounting line monetary value.		Remuneration Type	Identifier			
UN00006624	BCC	Amount Qualifier Code	UN00002190	Accounting Line Monetary Value	0	1	"The code qualifying the amount of the accounting line monetary value such as balance, total of entries amount."		Amount Qualifier	Code			
UN00006625	BCC	Balance Quantity	UN00002190	Accounting Line Monetary Value	0	1	The balance quantity for this accounting line monetary value.		Balance	Quantity			
UN00007074	BCC	Matching Date Time	UN00002190	Accounting Line Monetary Value	0	1	The date or date time or other date time value at which this accounting line monetary value was matched.		Matching	Date Time			
UN00002201	ASCC	Booking Accounting Account	UN00002190	Accounting Line Monetary Value	0	unbounded	An accounting account to which this accounting line monetary value is booked.		Booking		Accounting Account		
UN00006630	ASCC	Specified Period	UN00002190	Accounting Line Monetary Value	0	1	The period specified for this accounting line monetary value.		Specified		Period		
UN00004939	ASCC	Specified Period	UN00004938	Accounting Period	0	1	The period specified for this accounting period.		Specified		Period		
UN00004940	ASCC	Specified Accounting Check	UN00004938	Accounting Period	0	1	The accounting check specified for this accounting period.		Specified		Accounting Check		
UN00002207	BCC	Storage Location Text	UN00002206	Accounting Voucher	0	1	"The storage location, expressed as text, for his accounting voucher."		Storage Location	Text			
UN00002208	BCC	Receiving Department Text	UN00002206	Accounting Voucher	0	1	"The receiving department, expressed as text, for this accounting voucher."		Receiving Department	Text			
UN00002209	BCC	ID	UN00002206	Accounting Voucher	0	1	The unique identifier for this accounting voucher.		Identification	Identifier			
UN00002210	BCC	Medium Code	UN00002206	Accounting Voucher	0	1	"The code specifying the medium for this accounting voucher, such as VAN, Internet, Optical Disk, DVD, CD-Rom, USB Key, EDI, ebXML, or paper."		Medium	Code			
UN00002213	BCC	Tax Point Date Time	UN00002206	Accounting Voucher	0	1	"The date, time, date time, or other date time value of the tax point for this accounting voucher."		Tax Point	Date Time			
UN00002214	BCC	Imported File ID	UN00002206	Accounting Voucher	0	1	"The unique identifier for the imported file containing this accounting voucher, such as in the case of an accounting system migration."		Imported File	Identifier			
UN00003223	BCC	Attachment Binary Object	UN00002206	Accounting Voucher	0	unbounded	A binary object that is attached or otherwise appended to this accounting voucher.		Attachment	Binary Object			
UN00002215	ASCC	Related Document	UN00002206	Accounting Voucher	0	unbounded	A document related to this accounting voucher.		Related		Document		
UN00008468	BCC	Deferred Payments Percent	UN00008467	Accounts Receivable History	0	1	The percentage of accounts receivable where there is a deferred payment plan in place within this accounts receivable history.		Deferred Payments	Percent			
UN00008469	BCC	Outstanding Amount	UN00008467	Accounts Receivable History	0	unbounded	A monetary value of the outstanding items for this accounts receivable history.		Outstanding	Amount			
UN00008470	BCC	Uncollectible Amount	UN00008467	Accounts Receivable History	0	unbounded	A monetary value of the uncollectible items for this accounts receivable history.		Uncollectible	Amount			
UN00008471	ASCC	Period	UN00008467	Accounts Receivable History	0	unbounded	A period specified for this accounts receivable history.		Specified		Period		
UN00008473	BCC	Average Last Year Amount	UN00008472	Accounts Receivable Insurance Factor	0	unbounded	An average monetary value over the last year of the accounts receivable used as an accounts receivable insurance factor.		Average Last Year	Amount			
UN00008474	BCC	Risk Class Code	UN00008472	Accounts Receivable Insurance Factor	0	unbounded	A code specifying the risk class used as an accounts receivable insurance factor.		Risk Class	Code			
UN00008475	BCC	Risk Class Share Percent	UN00008472	Accounts Receivable Insurance Factor	0	1	The percentage of accounts receivable of the specific risk class used as an accounts receivable insurance factor.		Risk Class Share	Percent			
UN00008476	BCC	Duplicate Records Kept Indicator	UN00008472	Accounts Receivable Insurance Factor	0	1	The indication of whether or not duplicate records are kept used as an accounts receivable insurance factor.		Duplicate Records Kept	Indicator			
UN00008477	BCC	Duplicate Records Kept Percent	UN00008472	Accounts Receivable Insurance Factor	0	1	The percentage of records for which duplicates are kept used as an accounts receivable insurance factor.		Duplicate Records Kept	Percent			
UN00008478	BCC	Duplicattion Records Kept Duration	UN00008472	Accounts Receivable Insurance Factor	0	1	The measure of the duration that duplicate records are kept used as an accounts receivable insurance factor.		Duplicate Records Kept Duration	Measure			
UN00008479	ASCC	Custody	UN00008472	Accounts Receivable Insurance Factor	0	unbounded	A custody specified for this accounts receivable insurance factor.		Specified		Custody		
UN00008480	ASCC	Valuation	UN00008472	Accounts Receivable Insurance Factor	0	unbounded	A valuation specified for this accounts receivable insurance factor.		Specified		Valuation		
UN00005528	BCC	Category Code	UN00005527	Accreditation	0	1	"The code specifying the category of the accreditation, such as driving, academic."		Category	Code			
UN00005529	BCC	Type Code	UN00005527	Accreditation	0	1	The code specifying the type of accreditation.		Type	Code			
UN00005530	BCC	Obtained Date Time	UN00005527	Accreditation	0	1	"The date, time, date time or other date time value when the accreditation was obtained."		Obtained	Date Time			
UN00005531	BCC	Accrediting Body Name	UN00005527	Accreditation	0	1	"The name of the accrediting body that awarded the qualification, expressed as text."		Accrediting Body Name	Text			
